id,account_id,occurred_at
1536,2141,2016-02-22T09:02:46.000Z
1537,2141,2016-03-23T03:45:17.000Z
1538,2141,2016-04-21T23:41:38.000Z
1539,2141,2016-05-20T16:27:32.000Z
1540,2141,2016-06-19T16:00:41.000Z
1541,2141,2016-07-18T11:35:50.000Z
1542,2141,2016-08-16T12:40:35.000Z
1543,2141,2016-09-15T02:07:05.000Z
1544,2141,2016-10-14T06:09:03.000Z
1545,2141,2016-11-13T14:19:33.000Z
1546,2141,2016-12-13T16:06:58.000Z
1547,2151,2016-05-21T12:07:23.000Z
1548,2151,2016-07-19T10:01:37.000Z
1549,2151,2016-08-18T10:06:27.000Z
1550,2151,2016-09-16T22:05:16.000Z
1551,2151,2016-10-16T19:02:21.000Z
1552,2151,2016-11-15T04:57:41.000Z
1553,2151,2016-12-14T20:31:33.000Z
1554,2161,2016-10-29T11:33:38.000Z
1555,2161,2016-11-27T04:17:14.000Z
1556,2161,2016-12-26T16:54:34.000Z
1557,2171,2016-06-18T08:24:23.000Z
1558,2171,2016-07-18T06:35:41.000Z
1559,2171,2016-08-17T01:36:28.000Z
1560,2171,2016-09-15T06:53:32.000Z
1561,2171,2016-10-14T04:24:35.000Z
1562,2171,2016-11-12T11:56:43.000Z
1563,2181,2013-12-24T20:36:08.000Z
1564,2181,2014-01-22T22:12:26.000Z
1565,2181,2014-02-21T06:11:06.000Z
1566,2181,2014-03-22T10:09:54.000Z
1567,2181,2014-04-21T03:02:14.000Z
1568,2181,2014-05-20T11:44:40.000Z
1569,2181,2014-06-19T04:45:54.000Z
1570,2181,2014-07-18T07:22:38.000Z
1571,2181,2014-08-17T19:48:33.000Z
1572,2181,2014-09-16T21:33:17.000Z
1573,2181,2014-10-16T06:54:46.000Z
1574,2181,2014-11-15T22:58:29.000Z
1575,2181,2014-12-15T10:20:01.000Z
1576,2181,2015-01-14T04:39:37.000Z
1577,2181,2015-02-12T12:51:57.000Z
1578,2181,2015-03-13T23:41:17.000Z
1579,2181,2015-04-11T01:55:51.000Z
1580,2181,2015-05-11T11:17:45.000Z
1581,2181,2015-06-10T18:01:23.000Z
1582,2181,2015-07-10T11:21:47.000Z
1583,2181,2015-08-09T08:07:58.000Z
1584,2181,2015-09-08T21:32:14.000Z
1585,2181,2015-10-07T14:12:54.000Z
1586,2181,2015-11-05T16:31:50.000Z
1587,2181,2015-12-05T04:56:32.000Z
1588,2181,2016-01-04T19:54:00.000Z
1589,2181,2016-02-02T07:11:27.000Z
1590,2181,2016-03-02T15:37:27.000Z
1591,2181,2016-04-01T06:10:39.000Z
1592,2181,2016-05-01T10:17:25.000Z
1593,2181,2016-05-30T00:20:29.000Z
1594,2181,2016-06-29T16:30:28.000Z
1595,2181,2016-07-29T02:58:06.000Z
1596,2181,2016-08-28T11:04:53.000Z
1597,2181,2016-09-27T17:04:58.000Z
1598,2181,2016-10-27T03:39:28.000Z
1599,2181,2016-11-25T07:30:29.000Z
1600,2181,2016-12-25T16:58:10.000Z
1601,2191,2016-01-19T20:56:57.000Z
1602,2191,2016-02-18T09:27:41.000Z
1603,2191,2016-03-18T11:42:10.000Z
1604,2191,2016-04-16T10:11:02.000Z
1605,2191,2016-05-15T05:29:15.000Z
1606,2191,2016-06-14T04:42:19.000Z
1607,2191,2016-07-14T02:40:40.000Z
1608,2191,2016-08-12T16:56:06.000Z
1609,2191,2016-09-11T22:26:03.000Z
1610,2191,2016-10-10T05:24:59.000Z
1611,2191,2016-11-09T09:19:23.000Z
1612,2191,2016-12-09T14:26:51.000Z
1613,2201,2016-09-29T20:48:33.000Z
1614,2201,2016-10-28T13:50:02.000Z
1615,2201,2016-11-27T02:30:37.000Z
1616,2201,2016-12-27T06:28:19.000Z
1617,2211,2016-07-15T23:26:09.000Z
1618,2211,2016-09-13T14:24:38.000Z
1619,2211,2016-10-12T02:57:20.000Z
1620,2211,2016-11-10T20:36:42.000Z
1621,2211,2016-12-10T21:55:10.000Z
1622,2221,2016-11-14T21:24:13.000Z
1623,2221,2016-12-13T04:12:31.000Z
1624,2231,2013-12-30T03:52:30.000Z
1625,2231,2014-01-29T15:45:11.000Z
1626,2231,2014-03-29T02:04:17.000Z
1627,2231,2014-04-28T06:51:26.000Z
1628,2231,2014-06-26T22:33:27.000Z
1629,2231,2014-07-26T07:06:42.000Z
1630,2231,2014-08-25T08:18:44.000Z
1631,2231,2014-09-24T21:37:51.000Z
1632,2231,2014-10-23T14:36:32.000Z
1633,2231,2014-11-22T00:46:25.000Z
1634,2231,2014-12-21T12:34:39.000Z
1635,2231,2015-01-20T22:05:10.000Z
1636,2231,2015-02-19T22:54:53.000Z
1637,2231,2015-03-21T14:37:12.000Z
1638,2231,2015-04-19T01:07:21.000Z
1639,2231,2015-05-18T14:58:49.000Z
1640,2231,2015-06-16T19:12:54.000Z
1641,2231,2015-07-15T15:48:30.000Z
1642,2231,2015-08-14T07:50:20.000Z
1643,2231,2015-09-13T22:33:54.000Z
1644,2231,2015-11-11T02:40:11.000Z
1645,2231,2015-12-11T13:32:26.000Z
1646,2231,2016-01-10T12:19:11.000Z
1647,2231,2016-02-09T20:17:05.000Z
1648,2231,2016-03-10T21:46:33.000Z
1649,2231,2016-04-09T15:21:01.000Z
1650,2231,2016-05-08T02:33:47.000Z
1651,2231,2016-06-06T09:01:07.000Z
1652,2231,2016-07-05T05:59:26.000Z
1653,2231,2016-08-04T16:58:13.000Z
1654,2231,2016-09-02T15:18:28.000Z
1655,2231,2016-10-02T13:28:49.000Z
1656,2231,2016-10-31T20:15:23.000Z
1657,2231,2016-11-29T01:36:52.000Z
1658,2231,2016-12-29T04:52:32.000Z
1659,2241,2016-02-06T01:52:37.000Z
1660,2241,2016-03-06T04:28:55.000Z
1661,2241,2016-04-05T13:39:34.000Z
1662,2241,2016-05-04T00:31:08.000Z
1663,2241,2016-06-03T13:26:02.000Z
1664,2241,2016-07-03T03:26:58.000Z
1665,2251,2016-05-30T06:33:52.000Z
1666,2251,2016-06-29T06:53:28.000Z
1667,2251,2016-07-28T02:21:49.000Z
1668,2251,2016-08-27T20:02:09.000Z
1669,2251,2016-09-26T14:24:19.000Z
1670,2251,2016-10-26T15:19:52.000Z
1671,2251,2016-11-25T23:28:17.000Z
1672,2251,2016-12-25T02:06:22.000Z
1673,2261,2016-06-03T03:00:33.000Z
1674,2261,2016-07-03T21:23:42.000Z
1675,2261,2016-08-02T07:58:33.000Z
1676,2261,2016-08-31T17:09:28.000Z
1677,2261,2016-09-30T09:42:13.000Z
1678,2261,2016-10-29T22:08:34.000Z
1679,2261,2016-11-28T03:27:58.000Z
1680,2261,2016-12-27T09:44:11.000Z
1681,2271,2015-03-14T20:57:52.000Z
1682,2271,2015-04-12T16:31:08.000Z
1683,2271,2015-05-11T10:36:18.000Z
1684,2271,2015-06-09T08:27:12.000Z
1685,2271,2015-07-08T18:06:36.000Z
1686,2271,2015-08-06T16:01:33.000Z
1687,2271,2015-09-05T10:10:04.000Z
1688,2271,2015-10-05T11:58:41.000Z
1689,2271,2015-11-04T00:05:48.000Z
1690,2271,2015-12-03T07:17:25.000Z
1691,2271,2016-01-02T20:01:04.000Z
1692,2271,2016-02-01T19:18:15.000Z
1693,2271,2016-03-01T13:56:27.000Z
1694,2271,2016-03-30T17:05:50.000Z
1695,2271,2016-04-29T03:27:20.000Z
1696,2271,2016-05-28T17:35:09.000Z
1697,2271,2016-06-27T06:56:38.000Z
1698,2271,2016-08-25T06:15:11.000Z
1699,2271,2016-09-24T23:52:40.000Z
1700,2271,2016-10-23T14:38:05.000Z
1701,2271,2016-11-21T02:12:37.000Z
1702,2271,2016-12-21T22:27:28.000Z
1703,2281,2016-05-22T18:58:00.000Z
1704,2281,2016-06-21T13:15:07.000Z
1705,2281,2016-07-21T09:22:31.000Z
1706,2281,2016-09-19T18:31:46.000Z
1707,2281,2016-10-18T11:37:49.000Z
1708,2281,2016-11-17T10:13:43.000Z
1709,2281,2016-12-17T13:58:52.000Z
1710,2291,2016-02-02T15:42:26.000Z
1711,2291,2016-03-03T04:14:52.000Z
1712,2291,2016-04-02T17:06:48.000Z
1713,2291,2016-05-02T20:11:40.000Z
1714,2291,2016-05-31T09:42:19.000Z
1715,2291,2016-06-30T04:29:38.000Z
1716,2291,2016-07-29T11:01:39.000Z
1717,2291,2016-08-27T23:20:08.000Z
1718,2291,2016-09-26T19:21:05.000Z
1719,2291,2016-10-25T12:30:39.000Z
1720,2291,2016-11-23T23:24:58.000Z
1721,2291,2016-12-22T09:10:26.000Z
1722,2301,2015-04-20T21:03:06.000Z
1723,2301,2015-05-20T11:12:45.000Z
1724,2301,2015-06-19T10:32:42.000Z
1725,2301,2015-07-18T18:59:52.000Z
1726,2311,2016-08-10T23:32:05.000Z
1727,2311,2016-09-09T09:30:28.000Z
1728,2311,2016-10-08T05:18:52.000Z
1729,2311,2016-11-07T19:01:49.000Z
1730,2311,2016-12-07T10:51:29.000Z
1731,2321,2016-12-21T03:00:21.000Z
1732,2331,2013-12-11T07:45:07.000Z
1733,2331,2014-01-09T03:49:54.000Z
1734,2331,2014-02-08T12:46:47.000Z
1735,2331,2014-03-10T12:57:29.000Z
1736,2331,2014-04-09T13:14:37.000Z
1737,2331,2014-06-06T02:45:02.000Z
1738,2331,2014-07-06T09:27:25.000Z
1739,2331,2014-08-04T16:20:02.000Z
1740,2331,2014-09-02T04:23:22.000Z
1741,2341,2014-12-17T10:22:58.000Z
1742,2341,2015-01-16T08:39:58.000Z
1743,2341,2015-02-14T06:23:38.000Z
1744,2341,2015-03-15T19:03:21.000Z
1745,2341,2015-04-13T20:00:12.000Z
1746,2341,2015-05-12T19:09:35.000Z
1747,2341,2015-06-10T09:51:38.000Z
1748,2341,2015-07-09T10:38:05.000Z
1749,2341,2015-08-07T16:50:33.000Z
1750,2341,2015-09-06T19:29:11.000Z
1751,2341,2015-10-06T05:50:55.000Z
1752,2341,2015-11-05T04:03:05.000Z
1753,2341,2015-12-05T05:02:42.000Z
1754,2341,2016-01-04T17:41:46.000Z
1755,2341,2016-02-02T09:39:55.000Z
1756,2341,2016-03-02T11:17:28.000Z
1757,2341,2016-04-01T04:39:00.000Z
1758,2341,2016-05-01T11:56:23.000Z
1759,2341,2016-05-31T09:06:29.000Z
1760,2341,2016-06-30T19:05:19.000Z
1761,2341,2016-07-30T16:10:12.000Z
1762,2341,2016-08-28T23:33:30.000Z
1763,2341,2016-09-26T08:54:26.000Z
1764,2341,2016-10-25T09:56:40.000Z
1765,2341,2016-11-24T07:22:22.000Z
1766,2341,2016-12-23T09:43:43.000Z
1767,2351,2013-12-16T06:16:57.000Z
1768,2351,2014-01-15T03:51:03.000Z
1769,2351,2014-02-13T21:09:51.000Z
1770,2351,2014-03-15T17:05:21.000Z
1771,2351,2014-04-13T13:58:34.000Z
1772,2351,2014-05-12T15:16:42.000Z
1773,2351,2014-06-11T03:28:56.000Z
1774,2351,2014-07-10T13:51:26.000Z
1775,2351,2014-08-08T18:04:54.000Z
1776,2351,2014-09-06T12:49:59.000Z
1777,2351,2014-10-05T05:01:16.000Z
1778,2351,2014-11-04T11:08:09.000Z
1779,2351,2014-12-04T07:06:02.000Z
1780,2351,2015-01-03T22:31:31.000Z
1781,2351,2015-02-01T22:07:06.000Z
1782,2351,2015-03-02T00:27:50.000Z
1783,2351,2015-04-01T08:19:12.000Z
1784,2351,2015-05-01T13:52:09.000Z
1785,2351,2015-05-31T20:14:35.000Z
1786,2351,2015-06-30T03:56:47.000Z
1787,2351,2015-07-29T01:23:10.000Z
1788,2351,2015-08-27T12:47:53.000Z
1789,2351,2015-09-26T20:41:01.000Z
1790,2351,2015-10-26T10:23:17.000Z
1791,2351,2015-11-25T16:57:51.000Z
1792,2351,2015-12-25T22:49:45.000Z
1793,2351,2016-01-24T02:41:12.000Z
1794,2351,2016-02-22T10:32:41.000Z
1795,2351,2016-03-23T04:19:09.000Z
1796,2351,2016-04-21T03:59:31.000Z
1797,2351,2016-05-21T23:49:37.000Z
1798,2351,2016-06-20T10:44:25.000Z
1799,2351,2016-07-20T03:28:45.000Z
1800,2351,2016-08-18T02:45:19.000Z
1801,2351,2016-09-16T05:29:28.000Z
1802,2351,2016-10-16T08:28:39.000Z
1803,2351,2016-12-15T00:16:07.000Z
1804,2361,2015-05-19T11:09:53.000Z
1805,2361,2015-06-17T21:02:15.000Z
1806,2361,2015-07-16T07:37:20.000Z
1807,2361,2015-08-14T15:28:24.000Z
1808,2361,2015-09-12T18:26:23.000Z
1809,2361,2015-10-11T19:09:43.000Z
1810,2361,2015-11-09T04:49:49.000Z
1811,2361,2015-12-09T06:24:55.000Z
1812,2361,2016-01-07T22:28:54.000Z
1813,2361,2016-02-06T03:38:08.000Z
1814,2361,2016-03-06T10:40:41.000Z
1815,2361,2016-04-05T01:41:45.000Z
1816,2361,2016-05-05T14:46:01.000Z
1817,2361,2016-06-04T01:15:53.000Z
1818,2361,2016-07-04T22:23:50.000Z
1819,2361,2016-08-02T20:14:35.000Z
1820,2361,2016-09-01T11:52:10.000Z
1821,2361,2016-10-01T01:48:39.000Z
1822,2361,2016-10-30T23:09:10.000Z
1823,2361,2016-11-29T07:19:36.000Z
1824,2361,2016-12-29T07:18:36.000Z
1825,2371,2013-12-27T22:08:03.000Z
1826,2371,2014-01-25T15:02:02.000Z
1827,2371,2014-02-24T18:05:29.000Z
1828,2371,2014-03-26T10:49:33.000Z
1829,2371,2014-04-25T04:19:24.000Z
1830,2371,2014-05-25T12:56:59.000Z
1831,2371,2014-06-24T02:03:53.000Z
1832,2371,2014-07-23T19:03:41.000Z
1833,2371,2014-08-21T20:54:09.000Z
1834,2371,2014-09-20T21:03:54.000Z
1835,2371,2014-10-20T17:49:31.000Z
1836,2371,2014-11-19T21:57:36.000Z
1837,2371,2014-12-19T16:10:30.000Z
1838,2371,2015-01-18T03:07:44.000Z
1839,2371,2015-02-17T23:41:01.000Z
1840,2371,2015-03-18T19:17:08.000Z
1841,2371,2015-04-17T04:08:52.000Z
1842,2371,2015-05-16T03:29:32.000Z
1843,2371,2015-06-14T04:26:52.000Z
1844,2371,2015-07-14T16:46:05.000Z
1845,2381,2013-12-14T10:37:07.000Z
1846,2381,2014-01-12T02:24:20.000Z
1847,2381,2014-02-10T03:40:07.000Z
1848,2381,2014-03-12T11:16:38.000Z
1849,2381,2014-04-11T04:40:49.000Z
1850,2381,2014-05-11T14:01:28.000Z
1851,2381,2014-06-09T21:28:04.000Z
1852,2381,2014-07-09T16:10:34.000Z
1853,2381,2014-08-08T09:30:24.000Z
1854,2381,2014-09-07T22:52:42.000Z
1855,2381,2014-10-06T22:10:34.000Z
1856,2381,2014-11-05T04:14:10.000Z
1857,2381,2014-12-04T18:48:38.000Z
1858,2381,2015-01-02T15:07:15.000Z
1859,2391,2016-08-10T16:21:32.000Z
1860,2391,2016-09-09T03:19:50.000Z
1861,2391,2016-10-08T17:31:23.000Z
1862,2391,2016-11-07T13:46:06.000Z
1863,2391,2016-12-06T10:05:56.000Z
1864,2401,2016-07-31T05:21:17.000Z
1865,2411,2013-12-16T02:27:22.000Z
1866,2411,2014-01-14T18:17:53.000Z
1867,2411,2014-02-12T00:27:09.000Z
1868,2411,2014-03-13T22:11:19.000Z
1869,2411,2014-04-12T02:28:42.000Z
1870,2411,2014-05-12T11:55:32.000Z
1871,2411,2014-06-10T00:32:07.000Z
1872,2411,2014-07-10T00:47:36.000Z
1873,2411,2014-08-09T08:02:38.000Z
1874,2411,2014-09-08T04:13:45.000Z
1875,2411,2014-10-07T02:39:51.000Z
1876,2411,2014-11-05T12:40:58.000Z
1877,2411,2014-12-05T15:41:05.000Z
1878,2411,2015-01-03T20:19:53.000Z
1879,2411,2015-02-02T20:35:39.000Z
1880,2411,2015-03-03T11:59:21.000Z
1881,2411,2015-04-01T02:33:49.000Z
1882,2411,2015-04-30T12:32:33.000Z
1883,2411,2015-05-29T15:19:40.000Z
1884,2411,2015-06-28T16:29:24.000Z
1885,2411,2015-07-27T17:33:55.000Z
1886,2411,2015-08-25T20:19:55.000Z
1887,2411,2015-09-24T22:33:50.000Z
1888,2411,2015-10-23T09:55:20.000Z
1889,2411,2015-11-21T01:55:43.000Z
1890,2411,2015-12-21T15:06:42.000Z
1891,2411,2016-01-19T08:50:42.000Z
1892,2411,2016-02-17T22:13:19.000Z
1893,2411,2016-03-17T06:10:18.000Z
1894,2411,2016-04-15T02:04:04.000Z
1895,2411,2016-05-14T01:14:50.000Z
1896,2411,2016-06-12T08:28:18.000Z
1897,2411,2016-07-12T05:35:51.000Z
1898,2411,2016-08-11T21:13:56.000Z
1899,2411,2016-09-10T04:02:25.000Z
1900,2411,2016-10-10T04:59:12.000Z
1901,2411,2016-11-08T13:39:25.000Z
1902,2411,2016-12-08T23:26:21.000Z
1903,2421,2016-10-17T13:29:56.000Z
1904,2421,2016-11-16T12:58:10.000Z
1905,2421,2016-12-15T12:17:59.000Z
1906,2431,2016-11-21T08:43:54.000Z
1907,2431,2016-12-21T08:54:05.000Z
1908,2441,2016-08-23T15:35:21.000Z
1909,2441,2016-09-21T17:49:59.000Z
1910,2441,2016-11-20T05:16:09.000Z
1911,2441,2016-12-19T21:18:32.000Z
1912,2451,2016-12-18T20:11:26.000Z
1913,2461,2013-12-29T09:50:38.000Z
1914,2461,2014-01-28T00:43:27.000Z
1915,2461,2014-02-26T10:34:55.000Z
1916,2461,2014-03-28T03:40:49.000Z
1917,2461,2014-04-27T13:29:11.000Z
1918,2461,2014-05-27T22:07:49.000Z
1919,2461,2014-06-26T15:35:11.000Z
1920,2461,2014-07-25T23:15:24.000Z
1921,2461,2014-11-19T09:17:21.000Z
1922,2461,2014-12-18T20:52:37.000Z
1923,2461,2015-01-17T11:12:46.000Z
1924,2461,2015-02-15T16:42:57.000Z
1925,2461,2015-03-16T02:41:55.000Z
1926,2461,2015-05-14T09:52:03.000Z
1927,2461,2015-06-12T11:46:31.000Z
1928,2461,2015-07-11T02:33:01.000Z
1929,2461,2015-08-10T05:51:19.000Z
1930,2461,2015-09-09T14:04:08.000Z
1931,2461,2015-10-09T17:54:11.000Z
1932,2461,2015-11-07T17:12:32.000Z
1933,2461,2015-12-06T20:26:07.000Z
1934,2461,2016-01-05T16:02:18.000Z
1935,2461,2016-02-03T16:41:16.000Z
1936,2461,2016-03-04T23:45:30.000Z
1937,2461,2016-04-03T04:49:57.000Z
1938,2461,2016-06-01T09:14:24.000Z
1939,2461,2016-07-01T18:31:59.000Z
1940,2471,2016-07-17T15:21:11.000Z
1941,2471,2016-08-16T22:56:47.000Z
1942,2471,2016-09-14T19:52:51.000Z
1943,2471,2016-10-14T15:44:18.000Z
1944,2471,2016-11-13T22:25:20.000Z
1945,2471,2016-12-12T23:24:33.000Z
1946,2481,2013-12-06T02:13:20.000Z
1947,2481,2014-01-05T01:12:44.000Z
1948,2481,2014-02-03T07:36:57.000Z
1949,2481,2014-03-04T00:55:49.000Z
1950,2481,2014-04-03T01:39:49.000Z
1951,2481,2014-05-02T15:47:22.000Z
1952,2481,2014-05-31T17:03:46.000Z
1953,2481,2014-06-29T04:33:15.000Z
1954,2481,2014-07-28T18:02:10.000Z
1955,2481,2014-08-27T18:28:41.000Z
1956,2481,2014-09-25T13:50:02.000Z
1957,2481,2014-10-24T17:59:52.000Z
1958,2481,2014-11-23T05:33:34.000Z
1959,2481,2014-12-22T04:29:52.000Z
1960,2481,2015-01-20T02:12:27.000Z
1961,2481,2015-02-18T13:46:30.000Z
1962,2481,2015-03-19T23:27:29.000Z
1963,2481,2015-04-18T10:26:16.000Z
1964,2481,2015-05-18T20:38:57.000Z
1965,2481,2015-06-16T09:37:19.000Z
1966,2481,2015-07-15T18:40:44.000Z
1967,2481,2015-08-13T17:21:53.000Z
1968,2481,2015-09-11T14:49:46.000Z
1969,2481,2015-10-11T20:38:59.000Z
1970,2481,2015-11-09T21:21:34.000Z
1971,2481,2015-12-08T07:16:54.000Z
1972,2481,2016-01-06T07:36:07.000Z
1973,2481,2016-02-04T09:24:33.000Z
1974,2481,2016-03-04T12:06:44.000Z
1975,2481,2016-04-03T16:57:12.000Z
1976,2481,2016-05-02T14:08:14.000Z
1977,2481,2016-06-01T15:44:57.000Z
1978,2481,2016-07-01T19:36:06.000Z
1979,2481,2016-07-31T11:45:55.000Z
1980,2481,2016-08-29T18:45:19.000Z
1981,2481,2016-09-28T11:34:43.000Z
1982,2481,2016-10-28T07:16:36.000Z
1983,2481,2016-11-27T12:18:56.000Z
1984,2481,2016-12-27T11:21:56.000Z
1985,2491,2016-11-11T19:41:37.000Z
1986,2491,2016-12-11T01:01:42.000Z
1987,2501,2016-03-21T19:13:54.000Z
1988,2501,2016-04-19T18:38:35.000Z
1989,2501,2016-05-19T04:41:06.000Z
1990,2501,2016-06-17T02:07:07.000Z
1991,2501,2016-07-16T22:36:21.000Z
1992,2501,2016-08-15T00:32:04.000Z
1993,2501,2016-09-13T07:39:47.000Z
1994,2501,2016-10-13T05:56:30.000Z
1995,2501,2016-11-11T19:06:28.000Z
1996,2501,2016-12-10T18:00:23.000Z
1997,2511,2016-06-15T10:32:41.000Z
1998,2511,2016-07-15T21:05:09.000Z
1999,2511,2016-08-13T15:35:35.000Z
2000,2511,2016-09-12T15:48:56.000Z
2001,2511,2016-10-12T02:22:50.000Z
2002,2511,2016-11-11T00:27:50.000Z
2003,2511,2016-12-11T09:42:54.000Z
2004,2521,2016-05-14T23:10:09.000Z
2005,2521,2016-06-13T22:18:56.000Z
2006,2521,2016-07-12T02:56:11.000Z
2007,2521,2016-08-11T14:12:10.000Z
2008,2521,2016-09-09T23:11:39.000Z
2009,2521,2016-10-08T04:31:53.000Z
2010,2521,2016-11-06T19:51:56.000Z
2011,2521,2016-12-06T21:42:29.000Z
2012,2531,2013-12-25T04:33:01.000Z
2013,2531,2014-01-23T04:16:43.000Z
2014,2531,2014-02-21T11:00:41.000Z
2015,2531,2014-03-23T19:21:43.000Z
2016,2531,2014-04-21T10:53:59.000Z
2017,2531,2014-05-20T14:51:54.000Z
2018,2531,2014-06-18T14:37:59.000Z
2019,2531,2014-07-17T06:17:18.000Z
2020,2531,2014-08-16T02:15:17.000Z
2021,2531,2014-09-14T12:59:08.000Z
2022,2531,2014-10-14T08:15:39.000Z
2023,2531,2014-11-12T14:06:09.000Z
2024,2531,2014-12-11T21:21:34.000Z
2025,2541,2013-12-21T17:14:11.000Z
2026,2541,2014-02-18T10:34:12.000Z
2027,2541,2014-03-20T22:21:46.000Z
2028,2541,2014-04-19T09:23:13.000Z
2029,2541,2014-05-18T08:52:14.000Z
2030,2541,2014-06-17T04:55:24.000Z
2031,2541,2014-07-17T11:08:46.000Z
2032,2541,2014-08-16T21:12:38.000Z
2033,2541,2014-09-15T04:11:24.000Z
2034,2541,2014-10-15T02:20:58.000Z
2035,2541,2014-11-13T17:45:31.000Z
2036,2541,2014-12-13T00:23:19.000Z
2037,2541,2015-01-11T16:40:59.000Z
2038,2541,2015-02-10T18:53:47.000Z
2039,2541,2015-03-11T05:33:28.000Z
2040,2541,2015-04-10T21:29:17.000Z
2041,2541,2015-05-10T08:47:53.000Z
2042,2541,2015-06-08T06:17:47.000Z
2043,2541,2015-07-07T05:48:17.000Z
2044,2541,2015-08-06T04:55:37.000Z
2045,2541,2015-09-04T09:25:24.000Z
2046,2541,2015-10-03T15:30:06.000Z
2047,2541,2015-11-02T14:45:28.000Z
2048,2541,2015-12-01T18:59:55.000Z
2049,2541,2015-12-30T17:30:33.000Z
2050,2541,2016-01-29T03:30:39.000Z
2051,2541,2016-02-27T00:49:09.000Z
2052,2541,2016-03-27T20:30:28.000Z
2053,2541,2016-04-25T16:30:01.000Z
2054,2541,2016-05-24T03:09:35.000Z
2055,2541,2016-06-23T16:41:31.000Z
2056,2541,2016-07-23T04:12:33.000Z
2057,2541,2016-08-22T11:28:06.000Z
2058,2541,2016-09-21T02:40:17.000Z
2059,2541,2016-10-21T11:36:17.000Z
2060,2541,2016-11-20T13:22:33.000Z
2061,2541,2016-12-19T21:58:08.000Z
2062,2551,2016-06-24T07:43:04.000Z
2063,2551,2016-07-23T19:37:48.000Z
2064,2551,2016-08-21T12:23:52.000Z
2065,2551,2016-09-20T06:53:27.000Z
2066,2551,2016-10-20T00:49:19.000Z
2067,2551,2016-11-18T05:04:21.000Z
2068,2551,2016-12-17T08:46:59.000Z
2069,2561,2016-11-23T22:51:02.000Z
2070,2561,2016-12-23T11:44:49.000Z
2071,2571,2013-12-19T17:37:45.000Z
2072,2571,2014-01-17T12:15:05.000Z
2073,2571,2014-02-16T07:58:14.000Z
2074,2571,2014-03-18T14:16:18.000Z
2075,2571,2014-04-16T06:48:28.000Z
2076,2571,2014-05-16T01:22:45.000Z
2077,2571,2014-06-15T11:35:59.000Z
2078,2571,2014-07-15T00:30:48.000Z
2079,2571,2014-08-15T00:16:55.000Z
2080,2571,2014-09-12T13:03:17.000Z
2081,2571,2014-10-11T11:10:05.000Z
2082,2571,2014-11-09T19:34:43.000Z
2083,2581,2016-10-19T12:56:28.000Z
2084,2581,2016-11-18T08:24:16.000Z
2085,2581,2016-12-18T15:09:48.000Z
2086,2591,2013-12-11T03:17:57.000Z
2087,2591,2014-01-10T05:39:25.000Z
2088,2591,2014-02-08T06:16:00.000Z
2089,2591,2014-03-09T03:38:52.000Z
2090,2591,2014-04-07T06:11:08.000Z
2091,2591,2014-05-07T04:34:23.000Z
2092,2591,2014-06-05T05:05:50.000Z
2093,2591,2014-07-04T08:31:47.000Z
2094,2591,2014-08-02T16:52:58.000Z
2095,2591,2014-08-31T13:25:14.000Z
2096,2591,2014-09-30T01:38:25.000Z
2097,2591,2014-10-29T20:03:04.000Z
2098,2591,2014-11-27T07:03:32.000Z
2099,2591,2014-12-27T03:13:30.000Z
2100,2591,2015-01-26T03:58:03.000Z
2101,2591,2015-02-24T08:32:36.000Z
2102,2591,2015-03-25T17:33:32.000Z
2103,2591,2015-04-23T15:15:05.000Z
2104,2591,2015-05-23T00:04:27.000Z
2105,2591,2015-06-22T10:28:36.000Z
2106,2591,2015-07-21T20:09:00.000Z
2107,2591,2015-08-19T12:00:54.000Z
2108,2591,2015-09-18T19:36:35.000Z
2109,2591,2015-10-17T15:46:02.000Z
2110,2591,2015-11-15T15:55:04.000Z
2111,2591,2015-12-14T12:07:22.000Z
2112,2591,2016-01-12T23:18:35.000Z
2113,2591,2016-02-11T14:57:38.000Z
2114,2591,2016-04-10T08:30:14.000Z
2115,2591,2016-05-10T22:32:37.000Z
2116,2591,2016-06-08T12:39:00.000Z
2117,2591,2016-07-08T09:22:01.000Z
2118,2591,2016-08-07T00:06:02.000Z
2119,2591,2016-09-04T10:43:09.000Z
2120,2591,2016-10-04T00:53:19.000Z
2121,2591,2016-11-03T23:36:51.000Z
2122,2591,2016-12-02T23:01:20.000Z
2123,2591,2016-12-31T04:03:13.000Z
2124,2601,2015-02-06T00:50:03.000Z
2125,2601,2015-03-07T15:39:24.000Z
2126,2601,2015-04-05T08:55:35.000Z
2127,2601,2015-05-05T07:43:37.000Z
2128,2601,2015-06-03T12:18:59.000Z
2129,2601,2015-07-02T09:22:04.000Z
2130,2601,2015-07-31T09:21:36.000Z
2131,2601,2015-08-29T21:54:19.000Z
2132,2601,2015-09-28T12:11:51.000Z
2133,2601,2015-10-28T08:51:17.000Z
2134,2601,2015-11-27T14:07:31.000Z
2135,2611,2015-11-20T10:48:54.000Z
2136,2611,2015-12-20T06:54:10.000Z
2137,2611,2016-01-19T06:55:14.000Z
2138,2611,2016-02-17T23:16:14.000Z
2139,2611,2016-03-17T08:08:27.000Z
2140,2611,2016-04-16T15:38:07.000Z
2141,2611,2016-05-15T11:31:10.000Z
2142,2611,2016-06-13T14:49:21.000Z
2143,2611,2016-07-13T13:18:22.000Z
